date,e2,v1,proportion,proportion_se,proportion_deff,n,unw_prop
2021-03-30,City,Yes,0.316425497052943,0.023496083848603456,3.6064382713945395,344,0.13848631239935588
2021-03-30,City,No,0.6835745029470569,0.023496083848603456,3.60643827139454,1070,0.4307568438003221
2021-03-30,Town,Yes,0.2657269717790677,0.034406695971436176,2.9365730105343246,117,0.04710144927536232
2021-03-30,Town,No,0.7342730282209324,0.034406695971436176,2.9365730105343237,368,0.14814814814814814
2021-03-30,Village or rural area,Yes,0.20771416567307593,0.02896253689391934,2.976743160339685,120,0.04830917874396135
2021-03-30,Village or rural area,No,0.7922858343269241,0.02896253689391934,2.9767431603396846,465,0.18719806763285024
2021-03-31,City,Yes,0.3196378752973607,0.023949250757613966,3.4867395675428243,305,0.1292372881355932
2021-03-31,City,No,0.6803621247026392,0.023949250757613966,3.4867395675428225,1018,0.43135593220338986
2021-03-31,Town,Yes,0.2715437138528468,0.03458419829604468,2.745179169027068,102,0.043220338983050846
2021-03-31,Town,No,0.7284562861471532,0.03458419829604468,2.745179169027068,353,0.14957627118644068
2021-03-31,Village or rural area,Yes,0.23140928451087345,0.031798497773690704,3.3030587892576713,118,0.05
2021-03-31,Village or rural area,No,0.7685907154891265,0.031798497773690704,3.3030587892576713,464,0.19661016949152543
2021-04-01,City,Yes,0.3234014694004625,0.025833446425672476,3.5806533568212875,295,0.14196342637151108
2021-04-01,City,No,0.6765985305995376,0.025833446425672476,3.5806533568212866,880,0.42348411934552455
2021-04-01,Town,Yes,0.36391338383416433,0.04097913503790013,3.112226824088331,129,0.062078922040423486
2021-04-01,Town,No,0.6360866161658356,0.04097913503790013,3.112226824088331,301,0.14485081809432146
2021-04-01,Village or rural area,Yes,0.2177997972227191,0.028474624568755432,2.2463924864579847,108,0.0519730510105871
2021-04-01,Village or rural area,No,0.7822002027772809,0.028474624568755436,2.246392486457985,365,0.17564966313763233
2021-04-02,City,Yes,0.2973647235139857,0.024187681855137384,3.6737151452313994,316,0.13458262350936967
2021-04-02,City,No,0.7026352764860143,0.024187681855137384,3.6737151452313994,997,0.42461669505962524
2021-04-02,Town,Yes,0.39490241114955943,0.04467667585865128,3.792318605128989,119,0.05068143100511073
2021-04-02,Town,No,0.6050975888504405,0.044676675858651274,3.79231860512899,336,0.14310051107325383
2021-04-02,Village or rural area,Yes,0.25706498980236875,0.03689286224518252,4.126408639949805,117,0.049829642248722314
2021-04-02,Village or rural area,No,0.7429350101976312,0.03689286224518251,4.1264086399498066,463,0.19718909710391821
2021-04-03,City,Yes,0.31202961309694205,0.02209373464038328,3.040232190238628,383,0.16480206540447503
2021-04-03,City,No,0.6879703869030579,0.02209373464038328,3.0402321902386276,955,0.41092943201376936
2021-04-03,Town,Yes,0.3170993709433069,0.03601975666018593,2.8219684974762345,132,0.05679862306368331
2021-04-03,Town,No,0.682900629056693,0.03601975666018593,2.8219684974762345,340,0.14629948364888123
2021-04-03,Village or rural area,Yes,0.25912070041029034,0.03257818261047254,2.8361197352272645,115,0.04948364888123924
2021-04-03,Village or rural area,No,0.7408792995897098,0.03257818261047254,2.8361197352272636,399,0.1716867469879518
2021-04-04,City,Yes,0.32040921516011495,0.022844813120660654,3.2619959021675475,376,0.1533442088091354
2021-04-04,City,No,0.6795907848398851,0.022844813120660654,3.2619959021675466,986,0.40212071778140296
2021-04-04,Town,Yes,0.3408058757141376,0.03579473157875893,3.0398175941334995,154,0.06280587275693311
2021-04-04,Town,No,0.6591941242858623,0.03579473157875893,3.0398175941334995,380,0.15497553017944535
2021-04-04,Village or rural area,Yes,0.23296902899213962,0.02865244069775361,2.5498106053686804,124,0.05057096247960848
2021-04-04,Village or rural area,No,0.7670309710078604,0.028652440697753606,2.54981060536868,432,0.1761827079934747
2021-04-05,City,Yes,0.3758178455563198,0.025016383501967446,3.588269841125545,385,0.16251582946390883
2021-04-05,City,No,0.6241821544436803,0.02501638350196745,3.5882698411255456,961,0.40565639510341917
2021-04-05,Town,Yes,0.3678670921876515,0.041199100237172964,3.591233908613682,127,0.05360911777121148
2021-04-05,Town,No,0.6321329078123484,0.041199100237172964,3.591233908613683,366,0.15449556775010553
2021-04-05,Village or rural area,Yes,0.22142941933996016,0.025551417246412224,2.00334343880378,133,0.05614183199662305
2021-04-05,Village or rural area,No,0.7785705806600398,0.025551417246412227,2.0033434388037805,397,0.16758125791473197
2021-04-06,City,Yes,0.32578215269476923,0.02370176690467663,3.5448658437191214,382,0.1570078092889437
2021-04-06,City,No,0.6742178473052307,0.02370176690467663,3.544865843719121,1005,0.4130702836004932
2021-04-06,Town,Yes,0.29081969456049234,0.03339698217618048,2.655328043046008,124,0.0509658857377723
2021-04-06,Town,No,0.7091803054395076,0.033396982176180486,2.6553280430460084,368,0.15125359638306618
2021-04-06,Village or rural area,Yes,0.29295992775063573,0.0324461985704438,2.8106302435702575,122,0.05014385532264694
2021-04-06,Village or rural area,No,0.7070400722493643,0.0324461985704438,2.8106302435702575,432,0.17755856966707767
2021-04-07,City,Yes,0.337724039829316,0.024379857101473924,3.7815408744831416,358,0.145587637250915
2021-04-07,City,No,0.662275960170684,0.024379857101473924,3.7815408744831416,1066,0.4335095567303782
2021-04-07,Town,Yes,0.3912924990089724,0.03727840548550894,2.8997721243799663,155,0.06303375355835705
2021-04-07,Town,No,0.6087075009910277,0.03727840548550894,2.8997721243799663,343,0.13948759658397722
2021-04-07,Village or rural area,Yes,0.2291104961078805,0.026891273975532353,2.1945893187727883,117,0.04758031720211468
2021-04-07,Village or rural area,No,0.7708895038921194,0.026891273975532353,2.1945893187727883,420,0.17080113867425784
2021-04-08,City,Yes,0.35656927992352067,0.023904773409964435,3.5941188525723238,395,0.15768463073852296
2021-04-08,City,No,0.6434307200764794,0.023904773409964435,3.594118852572322,1049,0.4187624750499002
2021-04-08,Town,Yes,0.34542599059900697,0.03636564466477662,2.7840603050515926,151,0.06027944111776447
2021-04-08,Town,No,0.654574009400993,0.03636564466477661,2.784060305051593,326,0.13013972055888223
2021-04-08,Village or rural area,Yes,0.2747812256108954,0.03270478251394377,3.1292325287437897,136,0.05429141716566866
2021-04-08,Village or rural area,No,0.7252187743891046,0.03270478251394378,3.1292325287437905,448,0.17884231536926148
2021-04-09,City,Yes,0.37973360506335624,0.02461974373166412,3.6259637788145707,408,0.1639871382636656
2021-04-09,City,No,0.6202663949366438,0.024619743731664118,3.62596377881457,1002,0.40273311897106107
2021-04-09,Town,Yes,0.31704713206140656,0.037349429825870605,3.2470336980231793,144,0.05787781350482315
2021-04-09,Town,No,0.6829528679385936,0.037349429825870605,3.2470336980231793,361,0.14509646302250803
2021-04-09,Village or rural area,Yes,0.29702331241320346,0.033624718587545864,3.0973110562385755,147,0.05908360128617363
2021-04-09,Village or rural area,No,0.7029766875867965,0.033624718587545864,3.0973110562385755,426,0.1712218649517685
2021-04-10,City,Yes,0.3766796933248397,0.023103124872478554,3.5441079670819424,457,0.1703952274422073
2021-04-10,City,No,0.6233203066751604,0.023103124872478557,3.544107967081941,1103,0.41126025354213275
2021-04-10,Town,Yes,0.3511226221490862,0.033858045441525354,2.4604477057696896,150,0.05592841163310962
2021-04-10,Town,No,0.6488773778509138,0.033858045441525354,2.4604477057696896,340,0.1267710663683818
2021-04-10,Village or rural area,Yes,0.2486998838079167,0.03080928819569603,3.205582552865148,142,0.052945563012677103
2021-04-10,Village or rural area,No,0.7513001161920833,0.03080928819569603,3.2055825528651494,490,0.18269947800149142
2021-04-11,City,Yes,0.3372391358016769,0.022980626698296536,3.4615358470127315,415,0.1679481991096722
2021-04-11,City,No,0.662760864198323,0.022980626698296536,3.461535847012732,1051,0.42533387292594094
2021-04-11,Town,Yes,0.30674667934749217,0.03857672517897765,3.254123714561642,132,0.053419668150546336
2021-04-11,Town,No,0.6932533206525078,0.03857672517897766,3.2541237145616426,334,0.13516794819910968
2021-04-11,Village or rural area,Yes,0.23264733591468784,0.03064160900933615,2.8295330049794636,131,0.05301497369486038
2021-04-11,Village or rural area,No,0.7673526640853121,0.03064160900933615,2.8295330049794636,408,0.1651153379198705
2021-04-12,City,Yes,0.36448282597323345,0.022765871526105354,3.665060691922028,443,0.15969718817591924
2021-04-12,City,No,0.6355171740267666,0.022765871526105354,3.665060691922028,1196,0.43114635904830567
2021-04-12,Town,Yes,0.3270802447269742,0.03499295132668327,3.0042784316501896,147,0.052992069214131216
2021-04-12,Town,No,0.6729197552730258,0.03499295132668328,3.00427843165019,394,0.14203316510454217
2021-04-12,Village or rural area,Yes,0.30305116300338586,0.029441575583396527,2.4336794382449516,142,0.05118961788031723
2021-04-12,Village or rural area,No,0.6969488369966141,0.029441575583396527,2.4336794382449516,452,0.16294160057678442
2021-04-13,City,Yes,0.3204447708736114,0.021368936202530598,3.6235549605346478,457,0.1524349566377585
2021-04-13,City,No,0.6795552291263885,0.021368936202530598,3.6235549605346473,1272,0.4242828552368246
2021-04-13,Town,Yes,0.33833952928308736,0.03476146488136966,3.141480498919294,173,0.05770513675783856
2021-04-13,Town,No,0.6616604707169127,0.03476146488136965,3.141480498919293,410,0.13675783855903936
2021-04-13,Village or rural area,Yes,0.2292248589691244,0.0290074729048494,3.2623040592159667,139,0.046364242828552366
2021-04-13,Village or rural area,No,0.7707751410308756,0.0290074729048494,3.2623040592159662,547,0.18245496997998667
2021-04-14,City,Yes,0.3688013038504775,0.02222026008419675,3.883573432685969,509,0.16026448362720402
2021-04-14,City,No,0.6311986961495225,0.02222026008419675,3.883573432685969,1323,0.41656171284634763
2021-04-14,Town,Yes,0.39414333937652835,0.033328547936732206,3.11199141592472,196,0.061712846347607056
2021-04-14,Town,No,0.6058566606234715,0.033328547936732206,3.11199141592472,474,0.14924433249370278
2021-04-14,Village or rural area,Yes,0.30774892583549435,0.03193724620633802,3.2222077431913605,158,0.04974811083123426
2021-04-14,Village or rural area,No,0.6922510741645057,0.03193724620633802,3.2222077431913605,516,0.1624685138539043
2021-04-15,City,Yes,0.3569372920532301,0.020700507966759315,3.4612259966604713,490,0.14871016691957512
2021-04-15,City,No,0.6430627079467699,0.020700507966759315,3.4612259966604713,1365,0.4142640364188164
2021-04-15,Town,Yes,0.4079484722114825,0.03474245895629252,3.438334694998585,206,0.06251896813353566
2021-04-15,Town,No,0.5920515277885174,0.03474245895629252,3.438334694998585,483,0.14658573596358118
2021-04-15,Village or rural area,Yes,0.30167080027760546,0.03328043094504872,3.943206746237441,162,0.049165402124430956
2021-04-15,Village or rural area,No,0.6983291997223945,0.03328043094504872,3.943206746237441,589,0.1787556904400607
2021-04-16,City,Yes,0.373890319246281,0.020870096370362815,3.6226276488935074,523,0.15203488372093024
2021-04-16,City,No,0.626109680753719,0.020870096370362815,3.6226276488935074,1425,0.41424418604651164
2021-04-16,Town,Yes,0.34838706060535946,0.03255837414468595,3.301386444921525,199,0.057848837209302326
2021-04-16,Town,No,0.6516129393946406,0.03255837414468595,3.3013864449215244,509,0.14796511627906977
2021-04-16,Village or rural area,Yes,0.25618823459435736,0.029124105126104242,3.485369506684518,164,0.047674418604651166
2021-04-16,Village or rural area,No,0.7438117654056428,0.029124105126104242,3.4853695066845183,620,0.18023255813953487
2021-04-17,City,Yes,0.34576055848988146,0.01982733905316658,3.812916456610638,560,0.1425661914460285
2021-04-17,City,No,0.6542394415101185,0.01982733905316658,3.8129164566106373,1635,0.41624236252545826
2021-04-17,Town,Yes,0.31619858824206787,0.028225590270036453,2.9219543373998604,209,0.05320773930753564
2021-04-17,Town,No,0.6838014117579322,0.028225590270036457,2.9219543373998604,585,0.14893075356415478
2021-04-17,Village or rural area,Yes,0.32346864485700955,0.028015266098931794,3.364160034049161,237,0.06033604887983707
2021-04-17,Village or rural area,No,0.6765313551429903,0.028015266098931794,3.364160034049161,702,0.17871690427698575
2021-04-18,City,Yes,0.3647440906351714,0.019173824035888225,3.5747513575766687,579,0.1445692883895131
2021-04-18,City,No,0.6352559093648286,0.019173824035888225,3.5747513575766696,1675,0.418227215980025
2021-04-18,Town,Yes,0.3590430757898004,0.031034637705998073,3.4360933368088764,228,0.05692883895131086
2021-04-18,Town,No,0.6409569242101996,0.031034637705998073,3.4360933368088764,594,0.14831460674157304
2021-04-18,Village or rural area,Yes,0.2329114096138864,0.024700807570130434,3.1691190207135214,189,0.04719101123595506
2021-04-18,Village or rural area,No,0.7670885903861135,0.024700807570130434,3.169119020713522,740,0.18476903870162298
2021-04-19,City,Yes,0.34170103899382276,0.01919400385794289,3.635957692429952,575,0.1430704155262503
2021-04-19,City,No,0.6582989610061771,0.01919400385794289,3.635957692429952,1646,0.4095546155760139
2021-04-19,Town,Yes,0.33415891437855477,0.03046548736153021,3.387292328993173,194,0.04827071410798706
2021-04-19,Town,No,0.6658410856214452,0.030465487361530215,3.387292328993174,619,0.15401841254043294
2021-04-19,Village or rural area,Yes,0.275936906525814,0.025374544766066567,3.1711026613197597,229,0.05697934809654143
2021-04-19,Village or rural area,No,0.7240630934741861,0.025374544766066563,3.1711026613197593,756,0.18810649415277433
2021-04-20,City,Yes,0.3798696471602175,0.019798757030635942,3.5710179470981442,554,0.13856928464232116
2021-04-20,City,No,0.6201303528397826,0.019798757030635942,3.571017947098146,1593,0.39844922461230614
2021-04-20,Town,Yes,0.36503031513143674,0.033044017568833683,4.056118457126055,213,0.05327663831915958
2021-04-20,Town,No,0.6349696848685633,0.033044017568833683,4.056118457126055,649,0.1623311655827914
2021-04-20,Village or rural area,Yes,0.2493842823768157,0.023752330263288834,2.9777449676772525,217,0.05427713856928464
2021-04-20,Village or rural area,No,0.7506157176231844,0.023752330263288837,2.977744967677253,772,0.19309654827413708
2021-04-21,City,Yes,0.3542441026196864,0.020138716507191044,3.8384368399035407,571,0.1451080050825921
2021-04-21,City,No,0.6457558973803136,0.020138716507191044,3.8384368399035407,1595,0.40533672172808133
2021-04-21,Town,Yes,0.37333564283605236,0.03321111753469329,3.832895054967204,221,0.05616264294790343
2021-04-21,Town,No,0.6266643571639476,0.03321111753469329,3.832895054967204,593,0.15069885641677255
2021-04-21,Village or rural area,Yes,0.285251336597962,0.027304851648107437,3.4886016751427764,223,0.05667090216010165
2021-04-21,Village or rural area,No,0.7147486634020379,0.027304851648107437,3.4886016751427764,732,0.18602287166454892
2021-04-22,City,Yes,0.36562654161697,0.019441066607455607,3.5670341806254067,572,0.13934226552984166
2021-04-22,City,No,0.63437345838303,0.019441066607455607,3.567034180625406,1618,0.3941534713763703
2021-04-22,Town,Yes,0.341240834664202,0.028563205235058294,3.2265028913733085,240,0.058465286236297195
2021-04-22,Town,No,0.658759165335798,0.028563205235058294,3.2265028913733085,650,0.15834348355663824
2021-04-22,Village or rural area,Yes,0.27152627656589734,0.024843691633794823,3.1952962844202863,235,0.057247259439707675
2021-04-22,Village or rural area,No,0.7284737234341027,0.024843691633794823,3.1952962844202863,790,0.19244823386114496
2021-04-23,City,Yes,0.372225681003397,0.0191729270442914,3.5285828125163134,593,0.14327132157525974
2021-04-23,City,No,0.627774318996603,0.019172927044291403,3.528582812516314,1651,0.39888862043971973
2021-04-23,Town,Yes,0.34759191187410193,0.029235661475599667,3.16983866190323,236,0.05701860352742208
2021-04-23,Town,No,0.652408088125898,0.029235661475599667,3.16983866190323,606,0.14641217685431263
2021-04-23,Village or rural area,Yes,0.27828447884065616,0.02441938984084904,3.1234527757110655,235,0.05677699927518724
2021-04-23,Village or rural area,No,0.7217155211593439,0.02441938984084904,3.1234527757110655,818,0.19763227832809857
2021-04-24,City,Yes,0.3896740333085688,0.019147554107341924,3.365279389904377,604,0.1438095238095238
2021-04-24,City,No,0.6103259666914311,0.019147554107341924,3.365279389904377,1580,0.3761904761904762
2021-04-24,Town,Yes,0.3549195298413875,0.028466688624453368,3.2208906258683583,267,0.06357142857142857
2021-04-24,Town,No,0.6450804701586125,0.028466688624453368,3.2208906258683583,644,0.15333333333333332
2021-04-24,Village or rural area,Yes,0.2827931135487216,0.024105817396436614,3.16303986642436,269,0.06404761904761905
2021-04-24,Village or rural area,No,0.7172068864512783,0.024105817396436614,3.16303986642436,836,0.19904761904761906
2021-04-25,City,Yes,0.38584271249002966,0.019675029226907823,3.7932116834265,625,0.1471280602636535
2021-04-25,City,No,0.6141572875099703,0.019675029226907823,3.7932116834265,1698,0.3997175141242938
2021-04-25,Town,Yes,0.3810740661996528,0.029816572545769273,3.301988360363983,266,0.06261770244821092
2021-04-25,Town,No,0.6189259338003473,0.029816572545769277,3.301988360363983,611,0.14383239171374765
2021-04-25,Village or rural area,Yes,0.2580071230710709,0.024877407452440103,3.384778459023025,236,0.05555555555555555
2021-04-25,Village or rural area,No,0.741992876928929,0.024877407452440103,3.384778459023025,812,0.1911487758945386
2021-04-26,City,Yes,0.3797806659533524,0.0199750999754815,3.887646751615285,591,0.1347469220246238
2021-04-26,City,No,0.6202193340466476,0.019975099975481504,3.8876467516152844,1705,0.38873689010487916
2021-04-26,Town,Yes,0.4069378571484777,0.02843524790617598,3.1828320256622553,300,0.06839945280437756
2021-04-26,Town,No,0.5930621428515224,0.02843524790617598,3.182832025662255,651,0.1484268125854993
2021-04-26,Village or rural area,Yes,0.3123917831310219,0.028317503041271397,4.248314350297474,267,0.06087551299589603
2021-04-26,Village or rural area,No,0.6876082168689781,0.028317503041271397,4.248314350297474,872,0.19881440948472412
2021-04-27,City,Yes,0.3694352052087506,0.018804173942661272,3.7188705609498722,640,0.13828867761452032
2021-04-27,City,No,0.6305647947912494,0.018804173942661272,3.7188705609498722,1811,0.39131374243733796
2021-04-27,Town,Yes,0.34458746896268516,0.025937856341814943,3.008707644081806,282,0.060933448573898014
2021-04-27,Town,No,0.6554125310373148,0.025937856341814943,3.0087076440818064,729,0.15751944684528954
2021-04-27,Village or rural area,Yes,0.2372672385154775,0.021818258283080868,3.0645104974842545,243,0.05250648228176318
2021-04-27,Village or rural area,No,0.7627327614845225,0.021818258283080868,3.0645104974842545,923,0.199438202247191
2021-04-28,City,Yes,0.3775957287063297,0.019825802456561275,3.7547622026912815,621,0.14632422243166823
2021-04-28,City,No,0.6224042712936704,0.019825802456561275,3.754762202691281,1625,0.38289349670122524
2021-04-28,Town,Yes,0.33692910873366244,0.02738867648910069,2.964888741644971,263,0.0619698397737983
2021-04-28,Town,No,0.6630708912663376,0.02738867648910069,2.964888741644971,621,0.14632422243166823
2021-04-28,Village or rural area,Yes,0.24445150105781988,0.022836510078518647,3.1427123964945083,247,0.05819981149858624
2021-04-28,Village or rural area,No,0.7555484989421801,0.022836510078518647,3.1427123964945083,867,0.20428840716305371
2021-04-29,City,Yes,0.38103367877149563,0.019053281265244717,3.5664777292230823,634,0.141961486789073
2021-04-29,City,No,0.6189663212285044,0.019053281265244717,3.5664777292230823,1684,0.37707120465741156
2021-04-29,Town,Yes,0.3586211202628316,0.026655280912023974,2.9623664972460193,298,0.06672637707120466
2021-04-29,Town,No,0.6413788797371683,0.026655280912023974,2.962366497246019,662,0.14823107926556203
2021-04-29,Village or rural area,Yes,0.3067873572014611,0.025661371392452566,3.6754581265129587,277,0.06202418271383789
2021-04-29,Village or rural area,No,0.693212642798539,0.02566137139245257,3.675458126512959,911,0.2039856695029109
2021-04-30,City,Yes,0.3566376414831291,0.018525151613963523,3.2426811852467403,617,0.14476771468793995
2021-04-30,City,No,0.6433623585168708,0.018525151613963526,3.2426811852467408,1552,0.3641482871891131
2021-04-30,Town,Yes,0.4338170916916399,0.028121029627132803,2.991015900662596,302,0.07085875175973722
2021-04-30,Town,No,0.5661829083083602,0.028121029627132806,2.991015900662595,628,0.14734866259971843
2021-04-30,Village or rural area,Yes,0.2801635464783844,0.024411012022391917,3.4335007131733324,260,0.06100422336931018
2021-04-30,Village or rural area,No,0.7198364535216155,0.024411012022391917,3.4335007131733324,903,0.21187236039418114
2021-05-01,City,Yes,0.39030521165335064,0.019615525567152663,3.578232409654973,634,0.1528447444551591
2021-05-01,City,No,0.6096947883466494,0.019615525567152663,3.578232409654973,1580,0.3809064609450338
2021-05-01,Town,Yes,0.40037242986385163,0.031826632053557194,3.4893544132497567,264,0.06364513018322084
2021-05-01,Town,No,0.5996275701361483,0.031826632053557194,3.4893544132497563,564,0.1359691417550627
2021-05-01,Village or rural area,Yes,0.25195610455556383,0.022563260140465828,2.9848241674156557,234,0.05641272902603665
2021-05-01,Village or rural area,No,0.7480438954444363,0.022563260140465825,2.9848241674156553,872,0.210221793635487
2021-05-02,City,Yes,0.40654026266067655,0.02010234081719967,3.6312955142620065,658,0.16536818296054284
2021-05-02,City,No,0.5934597373393234,0.02010234081719967,3.6312955142620065,1511,0.3797436541844685
2021-05-02,Town,Yes,0.37760428642565913,0.031261185476389466,3.3515526733040444,234,0.058808745916059314
2021-05-02,Town,No,0.6223957135743408,0.031261185476389466,3.3515526733040444,573,0.1440060316662478
2021-05-02,Village or rural area,Yes,0.29428715993395627,0.027765668920853703,3.7195374235521688,231,0.05805478763508419
2021-05-02,Village or rural area,No,0.7057128400660437,0.027765668920853703,3.7195374235521688,772,0.19401859763759738
2021-05-03,City,Yes,0.39637184193433905,0.020269427055277324,3.604350929136457,609,0.14952123741713724
2021-05-03,City,No,0.603628158065661,0.020269427055277324,3.604350929136457,1491,0.3660692364350602
2021-05-03,Town,Yes,0.3876034089378349,0.02972440038953976,3.230942677980692,268,0.06579916523447091
2021-05-03,Town,No,0.6123965910621652,0.02972440038953976,3.2309426779806913,601,0.14755708323103364
2021-05-03,Village or rural area,Yes,0.24008981732589194,0.02278884961085258,3.1397058945342247,233,0.05720599067026762
2021-05-03,Village or rural area,No,0.7599101826741081,0.02278884961085258,3.1397058945342247,871,0.21384728701203046
2021-05-04,City,Yes,0.3953163489357679,0.020397455873498335,3.808291434716128,648,0.151084168803917
2021-05-04,City,No,0.604683651064232,0.020397455873498335,3.8082914347161285,1541,0.35929121007227793
2021-05-04,Town,Yes,0.406839296347027,0.031092217294727102,3.7536325453551473,281,0.06551643739799487
2021-05-04,Town,No,0.593160703652973,0.031092217294727102,3.7536325453551473,657,0.15318256003730474
2021-05-04,Village or rural area,Yes,0.24247972650226016,0.024721247419740917,3.862854696046912,260,0.06062019118675682
2021-05-04,Village or rural area,No,0.7575202734977399,0.024721247419740917,3.862854696046912,902,0.21030543250174866
2021-05-05,City,Yes,0.39531196678930947,0.019867102504548973,3.556700840332509,661,0.1562647754137116
2021-05-05,City,No,0.6046880332106905,0.019867102504548973,3.556700840332509,1494,0.35319148936170214
2021-05-05,Town,Yes,0.37902657398681616,0.027516938205983367,2.9468449531393954,287,0.06784869976359338
2021-05-05,Town,No,0.6209734260131838,0.027516938205983367,2.9468449531393954,630,0.14893617021276595
2021-05-05,Village or rural area,Yes,0.24846480036905208,0.0247996652045886,3.810795085338513,233,0.05508274231678487
2021-05-05,Village or rural area,No,0.751535199630948,0.0247996652045886,3.810795085338513,925,0.2186761229314421
2021-05-06,City,Yes,0.42449990780227403,0.019759233015499488,3.38171114657138,700,0.16317016317016317
2021-05-06,City,No,0.5755000921977259,0.019759233015499488,3.3817111465713805,1417,0.3303030303030303
2021-05-06,Town,Yes,0.39771595944706756,0.02828527000943113,3.196409364107648,299,0.0696969696969697
2021-05-06,Town,No,0.6022840405529324,0.02828527000943113,3.1964093641076468,659,0.1536130536130536
2021-05-06,Village or rural area,Yes,0.2649056085651857,0.022238366332791897,3.083154419246229,305,0.07109557109557109
2021-05-06,Village or rural area,No,0.7350943914348144,0.022238366332791897,3.083154419246229,910,0.21212121212121213
2021-05-07,City,Yes,0.44008011532759594,0.01980691200486223,3.244769063280533,727,0.17518072289156628
2021-05-07,City,No,0.5599198846724041,0.01980691200486223,3.244769063280533,1312,0.316144578313253
2021-05-07,Town,Yes,0.39325409850755993,0.02903870933869115,3.184222117538377,320,0.07710843373493977
2021-05-07,Town,No,0.60674590149244,0.02903870933869115,3.1842221175383782,582,0.14024096385542167
2021-05-07,Village or rural area,Yes,0.2849083360130791,0.02234251938349448,2.959844321399155,297,0.07156626506024097
2021-05-07,Village or rural area,No,0.7150916639869209,0.02234251938349448,2.959844321399155,912,0.2197590361445783
2021-05-08,City,Yes,0.42796386514197615,0.02033469064091355,3.5166512739812363,719,0.17528035104826914
2021-05-08,City,No,0.5720361348580238,0.02033469064091355,3.5166512739812363,1364,0.3325207215992199
2021-05-08,Town,Yes,0.35653497605683876,0.0273858968139777,2.873555971066157,330,0.08044856167723062
2021-05-08,Town,No,0.6434650239431612,0.0273858968139777,2.8735559710661573,550,0.1340809361287177
2021-05-08,Village or rural area,Yes,0.2669412386647737,0.023376159613893825,3.177888014505092,298,0.0726474890297416
2021-05-08,Village or rural area,No,0.7330587613352263,0.023376159613893825,3.177888014505092,841,0.20502194051682107
2021-05-09,City,Yes,0.4617491813690646,0.020517738005838136,3.5807745997589358,759,0.18346627991298042
2021-05-09,City,No,0.5382508186309354,0.020517738005838136,3.5807745997589358,1356,0.32777374909354606
2021-05-09,Town,Yes,0.4307611520807672,0.03129114916437235,3.549912825265596,295,0.07130771090161953
2021-05-09,Town,No,0.5692388479192327,0.03129114916437235,3.549912825265595,595,0.14382402707275804
2021-05-09,Village or rural area,Yes,0.30688350021717775,0.02620424932841944,3.6511608198865537,300,0.0725163161711385
2021-05-09,Village or rural area,No,0.6931164997828223,0.02620424932841944,3.6511608198865533,832,0.20111191684795746
2021-05-10,City,Yes,0.46631260333755903,0.019941316013031167,3.3108306526517604,781,0.1896091284292304
2021-05-10,City,No,0.533687396662441,0.019941316013031167,3.310830652651761,1292,0.3136683661082787
2021-05-10,Town,Yes,0.4303522616184736,0.02986053660024505,3.0079771948831957,283,0.06870599660111677
2021-05-10,Town,No,0.5696477383815264,0.02986053660024505,3.0079771948831957,545,0.13231366836610828
2021-05-10,Village or rural area,Yes,0.29683600372552993,0.024197235974304176,3.413921222586926,292,0.07089099295945618
2021-05-10,Village or rural area,No,0.7031639962744701,0.024197235974304176,3.413921222586926,926,0.22481184753580966
2021-05-11,City,Yes,0.42858048413140826,0.020280016813714555,3.595586846189078,778,0.18528221005001191
2021-05-11,City,No,0.5714195158685917,0.020280016813714555,3.595586846189078,1364,0.32483924743986664
2021-05-11,Town,Yes,0.3964952078862853,0.030682739536779177,3.4740370254631086,318,0.07573231721838533
2021-05-11,Town,No,0.6035047921137148,0.03068273953677918,3.474037025463107,566,0.13479399857108834
2021-05-11,Village or rural area,Yes,0.30945834557760593,0.023121365065287357,2.9320212450177574,323,0.07692307692307693
2021-05-11,Village or rural area,No,0.6905416544223941,0.023121365065287353,2.9320212450177574,850,0.20242914979757085
2021-05-12,City,Yes,0.4266451581370691,0.020032889563488206,3.307434711232231,766,0.18829891838741397
2021-05-12,City,No,0.573354841862931,0.02003288956348821,3.3074347112322315,1251,0.3075221238938053
2021-05-12,Town,Yes,0.3961835895323221,0.028365414924241533,3.1145237861677035,337,0.08284169124877089
2021-05-12,Town,No,0.603816410467678,0.02836541492424153,3.114523786167703,590,0.14503441494591937
2021-05-12,Village or rural area,Yes,0.2927413829576686,0.02436917314333104,3.2210983979444303,331,0.08136676499508358
2021-05-12,Village or rural area,No,0.7072586170423314,0.02436917314333104,3.2210983979444303,793,0.19493608652900687
2021-05-13,City,Yes,0.4993004143303578,0.020654605185307075,3.344681511161967,795,0.2
2021-05-13,City,No,0.5006995856696422,0.020654605185307075,3.344681511161967,1166,0.29333333333333333
2021-05-13,Town,Yes,0.43815661535498074,0.029033035983308208,2.900203435975042,305,0.07672955974842767
2021-05-13,Town,No,0.5618433846450193,0.029033035983308208,2.900203435975042,543,0.13660377358490566
2021-05-13,Village or rural area,Yes,0.2724146140612,0.021147553663578317,2.62867506206581,297,0.07471698113207548
2021-05-13,Village or rural area,No,0.7275853859388001,0.021147553663578317,2.6286750620658097,869,0.21861635220125786
2021-05-14,City,Yes,0.48087130578025383,0.020585554641517827,3.361165974077598,815,0.2065382665990877
